delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_duration_hrs,is_delayed,high_override
DL00704,O01009,D058,V084,H08,2024-06-01 06:49:00,2024-06-01 07:25:55.005,OnTime,1.84,0,0,4.35,5.9,0.6152791666666667,0,0
DL00705,O00084,D010,V061,H03,2025-05-13 08:46:00,2025-05-14 05:31:07.437,Failed,15.18,2,0,4.04,12.68,20.752065833333337,1,1
DL00706,O00625,D164,V117,H08,2025-07-12 06:16:00,2025-07-13 05:40:23.019,OnTime,15.14,0,0,4.37,11.27,23.406394166666665,0,0
DL00707,O00514,D022,V013,H02,2025-11-12 08:13:00,2025-11-12 07:49:00.000,OnTime,9.89,1,0,4.15,16.04,-0.4,0,0
DL00708,O00323,D089,V035,H07,2024-11-01 15:56:00,2024-11-01 20:54:40.423,OnTime,7.15,1,0,4.49,3.79,4.977895277777778,0,0
DL00709,O00580,D125,V020,H02,2024-02-12 07:41:00,2024-02-12 10:11:17.170,Delayed,14.43,1,1,4.39,8.47,2.5047694444444444,1,0
DL00710,O00262,D116,V119,H06,2024-02-28 06:22:00,2024-02-28 07:32:37.272,OnTime,1.39,2,0,4.12,12.47,1.17702,0,1
DL00711,O00484,D028,V120,H08,2024-03-10 14:43:00,2024-03-11 13:39:05.379,OnTime,16.19,3,0,3.77,8.83,22.9348275,0,1
DL00712,O01056,D134,V012,H07,2024-12-20 00:40:00,2024-12-20 11:07:55.426,Delayed,11.83,1,0,4.95,3.1,10.465396111111112,1,0
DL00713,O00728,D044,V039,H03,2024-10-21 06:15:00,2024-10-22 04:27:26.220,OnTime,21.4,0,0,4.63,26.99,22.207283333333333,0,0
DL00714,O00078,D140,V110,H04,2025-10-06 05:23:00,2025-10-06 11:04:38.382,OnTime,10.21,0,0,4.53,20.77,5.693995,0,0
DL00715,O00621,D148,V098,H02,2025-05-15 19:44:00,2025-05-16 16:03:00.808,Delayed,37.21,2,0,4.05,18.77,20.31689111111111,1,1
DL00716,O00221,D158,V074,H08,2024-10-06 05:06:00,2024-10-06 15:10:08.357,OnTime,3.43,1,0,3.66,8.24,10.068988055555556,0,0
DL00717,O00530,D106,V016,H01,2024-03-31 08:10:00,2024-03-31 16:23:04.187,Delayed,28.07,3,0,4.26,17.52,8.217829722222223,1,1
DL00718,O00945,D067,V081,H01,2025-11-10 15:32:00,2025-11-11 06:12:24.071,Delayed,9.2,0,0,2.3,15.84,14.673353055555557,1,0
DL00719,O00138,D124,V020,H08,2025-10-02 07:02:00,2025-10-02 12:15:45.819,Delayed,16.1,1,0,3.88,18.38,5.229394166666666,1,0
DL00720,O01179,D097,V102,H06,2025-10-13 21:10:00,2025-10-14 08:32:17.262,Delayed,9.37,1,0,3.0,9.84,11.371461666666667,1,0
DL00721,O00742,D086,V017,H04,2025-08-27 17:58:00,2025-08-28 08:37:04.718,Delayed,29.21,1,0,3.51,23.07,14.651310555555556,1,0
DL00722,O00289,D097,V083,H04,2024-08-24 02:33:00,2024-08-25 00:27:20.638,OnTime,16.76,0,0,4.24,19.9,21.90573277777778,0,0
DL00723,O00477,D050,V108,H03,2025-10-29 14:40:00,2025-10-30 01:19:52.481,Delayed,6.67,2,1,3.25,17.41,10.664578055555555,1,1
DL00724,O00024,D003,V042,H01,2024-10-10 07:43:00,2024-10-10 10:21:10.390,OnTime,17.9,0,0,4.76,14.39,2.6362194444444444,0,0
DL00725,O01115,D140,V094,H06,2025-11-29 00:00:00,2025-11-29 16:20:27.981,Failed,13.65,1,0,2.1,12.34,16.341105833333334,1,0
DL00726,O00085,D045,V023,H03,2024-03-02 09:54:00,2024-03-02 12:02:36.698,OnTime,14.37,0,0,5.0,2.5,2.143527222222222,0,0
DL00727,O00520,D164,V080,H08,2024-07-07 13:40:00,2024-07-07 21:11:10.422,Delayed,5.25,0,0,3.43,3.23,7.519561666666666,1,0
DL00728,O00951,D128,V093,H01,2024-04-30 16:16:00,2024-05-01 02:12:49.324,Delayed,11.96,0,1,4.54,8.65,9.947034444444444,1,0
DL00729,O00638,D004,V060,H04,2025-05-26 13:22:00,2025-05-26 17:18:46.459,OnTime,5.33,1,0,4.2,9.65,3.946238611111111,0,0
DL00730,O00191,D170,V025,H05,2025-04-02 03:32:00,2025-04-02 14:46:58.692,OnTime,8.68,1,0,4.06,5.48,11.249636666666667,0,0
DL00731,O00386,D158,V042,H05,2024-12-16 21:08:00,2024-12-17 15:02:20.510,Failed,18.68,3,1,3.05,12.76,17.905697222222223,1,1
DL00732,O00748,D024,V076,H01,2025-07-23 06:45:00,2025-07-24 15:06:33.826,Failed,11.16,1,0,3.55,15.34,32.35939611111111,1,0
DL00733,O00252,D009,V114,H03,2024-03-10 16:48:00,2024-03-10 18:13:36.725,OnTime,21.06,0,0,3.48,18.64,1.4268680555555557,0,0
DL00734,O00317,D106,V089,H02,2025-01-19 23:25:00,2025-01-20 05:14:31.689,OnTime,12.54,0,0,3.99,12.79,5.825469166666666,0,0
DL00735,O00190,D150,V082,H01,2024-12-28 08:40:00,2024-12-28 07:08:00.000,OnTime,13.27,0,0,3.68,10.58,-1.5333333333333334,0,0
DL00736,O00732,D123,V100,H02,2025-06-05 11:32:00,2025-06-06 04:00:13.300,Failed,13.5,0,0,2.19,13.81,16.470361111111114,1,0
DL00737,O00247,D146,V015,H01,2024-07-13 21:14:00,2024-07-13 23:35:31.681,OnTime,15.68,1,0,4.03,10.54,2.358800277777778,0,0
DL00738,O01163,D071,V022,H06,2024-09-10 01:38:00,2024-09-10 14:25:27.359,Delayed,7.16,0,0,3.63,8.91,12.790933055555554,1,0
DL00739,O00644,D087,V078,H08,2025-11-03 10:33:00,2025-11-04 00:52:43.390,Delayed,7.6,1,0,3.28,15.7,14.328719444444443,1,0
DL00740,O00889,D029,V021,H02,2024-02-24 23:01:00,2024-02-25 01:20:53.758,OnTime,15.64,0,0,3.98,11.85,2.3315994444444446,0,0
DL00741,O00689,D113,V091,H01,2025-09-29 16:16:00,2025-09-29 22:27:15.676,Delayed,15.66,1,0,1.65,8.71,6.187687777777778,1,0
DL00742,O00326,D056,V033,H06,2024-11-03 10:06:00,2024-11-04 02:59:58.169,Delayed,13.55,0,1,2.51,15.1,16.89949138888889,1,0
DL00743,O00171,D158,V083,H03,2025-05-01 03:28:00,2025-05-01 03:30:56.577,OnTime,33.7699999999999,0,0,5.0,13.64,0.049049166666666665,0,0
DL00744,O00899,D052,V062,H06,2025-02-04 09:43:00,2025-02-04 23:30:54.826,Delayed,25.36,5,0,1.64,13.11,13.798562777777779,1,1
DL00745,O00333,D092,V072,H07,2025-03-25 06:36:00,2025-03-25 23:16:54.877,Failed,11.35,0,0,4.29,13.37,16.681910277777778,1,0
DL00746,O00431,D002,V097,H02,2025-03-29 13:29:00,2025-03-29 17:02:43.497,OnTime,14.4,1,0,3.32,11.96,3.5620825,0,0
DL00747,O00482,D008,V085,H08,2025-11-10 04:00:00,2025-11-10 08:22:40.558,OnTime,15.25,1,0,4.27,12.88,4.377932777777778,0,0
DL00748,O00741,D156,V119,H04,2025-05-30 02:47:00,2025-05-30 16:13:17.677,Delayed,32.7399999999999,1,0,4.04,16.92,13.438243611111112,1,0
DL00749,O01036,D026,V013,H06,2024-02-28 20:38:00,2024-02-28 23:29:47.067,OnTime,13.64,1,0,4.27,10.07,2.8630741666666664,0,0
DL00750,O00976,D156,V109,H08,2024-02-02 19:55:00,2024-02-03 23:06:56.974,Delayed,13.29,0,0,2.64,10.65,27.199159444444444,1,0
DL00751,O00234,D136,V073,H01,2025-02-19 12:33:00,2025-02-19 17:19:04.397,OnTime,13.68,0,0,5.0,8.76,4.767888055555556,0,0
DL00752,O00020,D069,V013,H01,2024-05-09 23:04:00,2024-05-09 22:49:00.000,OnTime,12.27,1,0,4.33,8.63,-0.25,0,0
DL00753,O01139,D163,V101,H04,2024-03-05 15:46:00,2024-03-05 23:19:36.199,OnTime,17.13,1,0,4.6,16.29,7.560055277777778,0,0
DL00754,O00605,D027,V023,H03,2025-03-21 15:02:00,2025-03-21 13:30:56.020,OnTime,1.2,1,0,4.18,7.11,-1.517772222222222,0,0
DL00755,O01073,D084,V024,H08,2024-01-05 05:34:00,2024-01-05 21:45:54.509,Delayed,21.74,1,0,2.22,13.13,16.198474722222223,1,0
DL00756,O00112,D130,V034,H07,2024-09-16 08:59:00,2024-09-16 07:27:00.000,OnTime,13.07,3,0,3.11,16.72,-1.5333333333333334,0,1
DL00757,O00074,D135,V002,H06,2025-10-18 14:03:00,2025-10-18 21:07:10.495,Delayed,12.69,1,1,5.0,6.5,7.069581944444444,1,0
DL00758,O01126,D085,V043,H07,2025-05-02 17:34:00,2025-05-03 09:21:46.227,Delayed,21.98,4,0,2.72,17.1,15.796174166666667,1,1
DL00759,O01240,D012,V120,H08,2025-10-08 15:19:00,2025-10-08 18:32:38.817,OnTime,6.57,0,0,4.47,11.36,3.2274491666666663,0,0
DL00760,O00226,D081,V030,H04,2024-07-23 14:20:00,2024-07-24 15:40:22.678,OnTime,12.22,0,0,4.2,14.58,25.339632777777776,0,0
DL00761,O00810,D134,V088,H04,2024-04-16 04:12:00,2024-04-16 15:34:08.978,OnTime,1.2,1,0,3.48,3.76,11.369160555555556,0,0
DL00762,O00864,D133,V002,H03,2024-08-04 01:29:00,2024-08-04 04:51:39.011,OnTime,34.7699999999999,1,0,3.95,18.48,3.3775030555555556,0,0
DL00763,O00837,D110,V059,H02,2024-04-18 19:06:00,2024-04-20 06:31:48.520,Failed,16.1,0,1,3.96,13.38,35.430144444444444,1,0
DL00764,O01187,D049,V004,H07,2025-11-17 02:29:00,2025-11-17 10:47:40.202,Delayed,14.53,0,0,2.42,10.58,8.311167222222222,1,0
DL00765,O00043,D126,V023,H06,2024-01-01 06:03:00,2024-01-01 15:35:48.326,OnTime,16.23,1,0,4.81,15.76,9.546757222222222,0,0
DL00766,O00371,D082,V088,H07,2025-01-27 04:54:00,2025-01-27 12:48:47.192,Failed,10.55,0,0,2.58,13.84,7.913108888888889,1,0
DL00767,O00948,D096,V099,H02,2025-05-14 05:19:00,2025-05-14 14:53:57.043,Delayed,5.39,2,0,3.98,3.62,9.582511944444445,1,1
DL00768,O00800,D086,V043,H04,2024-01-29 02:36:00,2024-01-29 18:44:35.264,Delayed,14.84,0,0,1.74,20.01,16.14312888888889,1,0
DL00769,O00957,D038,V048,H03,2024-02-28 03:47:00,2024-02-28 03:42:47.059,OnTime,10.69,0,0,3.73,8.08,-0.07026138888888889,0,0
DL00770,O00217,D091,V077,H08,2024-01-22 08:17:00,2024-01-23 05:25:22.078,OnTime,29.87,1,0,4.21,17.68,21.13946611111111,0,0
DL00771,O00257,D003,V116,H01,2024-08-11 03:42:00,2024-08-11 07:16:26.127,OnTime,11.52,2,0,4.78,14.84,3.5739241666666666,0,1
DL00772,O01108,D135,V058,H07,2024-10-24 07:22:00,2024-10-24 12:22:16.409,OnTime,15.77,0,0,4.48,12.1,5.004558055555555,0,0
DL00773,O00080,D101,V050,H03,2025-11-13 05:00:00,2025-11-13 09:21:31.941,OnTime,19.65,0,0,3.41,11.72,4.3588725,0,0
DL00774,O01180,D049,V032,H02,2024-09-07 21:42:00,2024-09-08 11:19:33.835,Delayed,26.83,1,0,4.21,12.3,13.626065277777778,1,0
DL00775,O00153,D109,V040,H05,2025-02-09 09:08:00,2025-02-10 21:51:56.052,Delayed,3.69,0,1,2.36,14.94,36.732236666666665,1,0
DL00776,O00383,D036,V069,H02,2024-11-19 17:12:00,2024-11-19 15:56:11.368,OnTime,15.59,0,0,4.41,14.25,-1.2635088888888888,0,0
DL00777,O00316,D064,V088,H05,2025-07-31 14:43:00,2025-07-31 20:19:26.953,OnTime,13.91,0,0,3.58,13.71,5.607486944444445,0,0
DL00778,O00965,D143,V005,H08,2024-09-28 17:43:00,2024-09-29 14:06:23.081,Failed,18.34,3,0,2.96,12.7,20.389744722222225,1,1
DL00779,O01146,D127,V048,H08,2025-11-17 05:21:00,2025-11-17 11:08:16.100,OnTime,6.04,1,0,4.27,15.07,5.787805555555555,0,0
DL00780,O01202,D155,V040,H01,2024-11-14 16:31:00,2024-11-14 23:40:12.695,OnTime,12.72,0,0,3.64,15.59,7.1535263888888885,0,0
DL00781,O00871,D082,V092,H02,2025-12-24 06:28:00,2025-12-25 04:08:15.869,Failed,11.59,0,0,4.6,17.88,21.671074722222222,1,0
DL00782,O00602,D019,V030,H07,2025-12-11 11:15:00,2025-12-12 05:39:43.350,Delayed,16.3,0,0,3.47,13.54,18.412041666666667,1,0
DL00783,O00380,D099,V015,H07,2025-02-20 00:44:00,2025-02-20 20:49:44.816,Failed,8.95,2,1,1.67,16.86,20.095782222222223,1,1
DL00784,O00073,D095,V039,H05,2025-03-31 05:10:00,2025-04-01 01:01:35.158,Delayed,5.24,0,1,2.29,13.26,19.85976611111111,1,0
DL00785,O00726,D099,V031,H01,2024-02-05 00:29:00,2024-02-05 02:55:03.781,OnTime,18.5999999999999,1,0,4.22,17.03,2.4343836111111115,0,0
DL00786,O00232,D083,V088,H06,2025-06-05 22:06:00,2025-06-06 00:04:10.672,OnTime,15.42,0,0,5.0,14.69,1.9696311111111109,0,0
DL00787,O00102,D159,V071,H06,2024-05-22 00:18:00,2024-05-22 00:52:19.834,OnTime,11.22,3,0,4.01,9.72,0.5721761111111111,0,1
DL00788,O00927,D108,V058,H05,2025-05-07 05:03:00,2025-05-08 00:15:39.140,Failed,10.39,0,0,4.32,19.57,19.21087222222222,1,0
DL00789,O00536,D103,V031,H06,2025-11-03 11:23:00,2025-11-04 12:13:51.445,Failed,15.28,3,1,3.03,11.56,24.847623611111114,1,1
DL00790,O00628,D170,V039,H08,2024-10-26 12:51:00,2024-10-27 03:56:55.677,Delayed,12.25,0,1,3.68,5.21,15.098799166666668,1,0
DL00791,O01047,D085,V116,H01,2025-11-10 17:11:00,2025-11-10 20:04:01.891,OnTime,21.48,1,0,4.67,22.23,2.883858611111111,0,0
DL00792,O00033,D106,V094,H08,2025-12-30 21:39:00,2025-12-31 14:37:51.118,Failed,14.69,1,0,3.2,16.8,16.980866111111112,1,0
DL00793,O00095,D119,V043,H03,2025-05-15 14:55:00,2025-05-16 13:44:08.347,OnTime,17.36,2,0,4.7,14.29,22.818985277777777,0,1
DL00794,O00265,D052,V079,H04,2024-05-19 02:54:00,2024-05-19 08:03:52.671,Delayed,12.37,1,0,1.76,17.61,5.164630833333333,1,0
DL00795,O00151,D068,V062,H05,2025-03-02 11:55:00,2025-03-02 16:00:58.681,OnTime,2.99,0,0,4.03,9.67,4.099633611111111,0,0
DL00796,O00860,D139,V098,H05,2024-04-26 22:58:00,2024-04-26 23:15:49.273,OnTime,19.21,2,0,4.08,14.76,0.29702027777777773,0,1
DL00797,O00894,D138,V066,H01,2024-01-15 01:08:00,2024-01-15 04:42:43.942,Delayed,11.19,1,0,3.85,5.56,3.5788727777777773,1,0
DL00798,O00850,D046,V073,H07,2024-07-31 22:19:00,2024-08-01 02:44:15.525,OnTime,12.93,2,0,4.63,14.15,4.420979166666666,0,1
DL00799,O01233,D125,V103,H04,2024-04-25 19:34:00,,OnTime,11.72,1,0,4.41,9.63,,0,0
DL00800,O01147,D001,V008,H02,2024-04-20 00:58:00,2024-04-20 13:46:46.149,Delayed,10.59,1,0,3.41,13.12,12.812819166666666,1,0
DL00801,O00463,D151,V118,H07,2025-02-20 02:40:00,2025-02-20 04:53:27.043,OnTime,12.81,0,0,3.78,18.21,2.224178611111111,0,0
DL00802,O00691,D092,V086,H08,2024-11-18 03:56:00,2024-11-18 14:22:24.207,OnTime,11.27,0,0,3.79,9.97,10.4400575,0,0
DL00803,O00368,D080,V093,H05,2024-12-05 00:47:00,2024-12-05 02:50:15.142,OnTime,13.02,3,0,3.98,12.99,2.054206111111111,0,1
DL00804,O00015,D052,V097,H03,2025-11-09 05:43:00,2025-11-09 09:20:46.100,OnTime,9.3,1,0,3.94,9.13,3.629472222222222,0,0
DL00805,O00215,D033,V057,H07,2024-01-07 12:44:00,2024-01-07 11:01:00.000,OnTime,16.4,2,0,4.73,9.99,-1.7166666666666666,0,1
DL00806,O00128,D117,V108,H07,2025-12-28 14:40:00,2025-12-30 04:18:53.685,Delayed,40.11,2,1,2.68,24.27,37.648245833333334,1,1
DL00807,O00089,D103,V061,H05,2025-04-24 20:33:00,2025-04-25 04:18:13.985,Failed,1.2,2,0,2.8,8.46,7.753884722222223,1,1
DL00808,O00993,D055,V009,H04,2025-06-07 23:43:00,2025-06-08 22:37:54.974,OnTime,10.76,1,0,4.77,9.73,22.915270555555555,0,0
DL00809,O01071,D043,V051,H05,2025-02-27 00:21:00,2025-02-27 16:48:45.891,Delayed,13.21,1,1,4.41,16.54,16.462747500000003,1,0
DL00810,O00116,D120,V053,H08,2025-03-09 16:49:00,2025-03-09 19:25:36.989,OnTime,15.23,0,0,5.0,11.22,2.610274722222222,0,0
DL00811,O00404,D160,V082,H01,2025-10-17 23:22:00,2025-10-17 21:59:16.161,OnTime,8.18,0,0,3.16,10.81,-1.3788441666666666,0,0
DL00812,O01016,D073,V059,H02,2024-06-04 00:55:00,2024-06-04 05:47:54.998,OnTime,23.74,4,0,5.0,11.75,4.881943888888888,0,1
DL00813,O00869,D144,V045,H01,2024-02-26 07:08:00,2024-02-26 06:52:48.605,OnTime,14.17,0,0,3.56,13.63,-0.25316527777777775,0,0
DL00814,O00471,D123,V060,H04,2025-06-07 15:06:00,2025-06-07 20:22:06.341,OnTime,8.94,0,0,3.81,12.08,5.268428055555556,0,0
DL00815,O00771,D134,V119,H03,2025-07-27 23:16:00,2025-07-28 07:38:20.535,Delayed,13.86,0,0,2.94,18.01,8.372370833333333,1,0
DL00816,O00857,D017,V047,H05,2025-05-20 21:07:00,2025-05-20 20:41:43.618,OnTime,1.2,1,0,3.44,13.41,-0.42121722222222224,0,0
DL00817,O00356,D097,V078,H01,2025-05-27 05:41:00,2025-05-27 07:33:29.623,OnTime,10.07,0,0,3.25,17.74,1.8748952777777776,0,0
DL00818,O01000,D035,V120,H07,2025-11-15 22:28:00,2025-11-16 03:01:40.813,OnTime,35.25,1,0,5.0,23.18,4.561336944444444,0,0
DL00819,O00892,D142,V025,H03,2025-10-08 03:49:00,2025-10-08 10:54:14.929,Delayed,32.56,2,0,4.04,17.18,7.087480277777778,1,1
DL00820,O01192,D069,V030,H05,2024-12-13 17:39:00,2024-12-14 01:45:53.860,Delayed,30.97,2,0,3.07,21.48,8.11496111111111,1,1
DL00821,O00424,D074,V080,H07,2025-07-11 10:13:00,2025-07-11 21:18:17.587,OnTime,1.9,4,0,3.85,9.03,11.088218611111111,0,1
DL00822,O00109,D084,V032,H03,2025-10-24 13:25:00,2025-10-24 16:28:58.561,OnTime,6.47,1,0,3.13,12.84,3.066266944444444,0,0
DL00823,O00655,D104,V114,H08,2025-11-01 16:20:00,2025-11-02 05:35:54.325,Failed,9.55,1,0,1.91,8.94,13.265090277777777,1,0
DL00824,O00369,D036,V080,H02,2024-10-02 13:42:00,2024-10-03 02:44:49.779,Failed,10.19,2,0,4.45,7.81,13.047160833333335,1,1
DL00825,O01004,D147,V007,H05,2024-09-21 20:08:00,2024-09-22 02:23:36.861,Failed,11.9,0,0,2.26,21.03,6.260239166666667,1,0
DL00826,O01087,D089,V021,H01,2025-12-14 08:53:00,2025-12-14 12:01:02.925,OnTime,24.56,1,0,3.83,14.2,3.134145833333333,0,0
DL00827,O00079,D065,V030,H01,2025-03-10 06:56:00,2025-03-10 07:06:19.808,OnTime,16.9,2,0,4.87,11.29,0.1721688888888889,0,1
DL00828,O00879,D119,V069,H07,2025-07-04 02:40:00,2025-07-04 03:08:31.719,OnTime,8.27,0,0,4.79,14.23,0.4754775,0,0
DL00829,O00426,D101,V008,H03,2024-09-28 15:10:00,2024-09-28 16:18:55.494,OnTime,7.91,2,0,3.83,6.45,1.1487483333333333,0,1
DL00830,O01114,D164,V071,H01,2024-12-14 00:50:00,2024-12-13 23:09:00.000,OnTime,11.1,2,0,4.33,10.17,-1.6833333333333333,0,1
DL00831,O00023,D133,V053,H08,2025-10-05 05:51:00,2025-10-06 04:17:27.448,Failed,15.56,0,1,2.38,10.87,22.44095777777778,1,0
DL00832,O01143,D083,V109,H06,2025-06-16 02:45:00,2025-06-16 13:02:41.765,Failed,18.52,0,0,4.27,13.94,10.294934722222223,1,0
DL00833,O00712,D169,V106,H04,2025-05-26 11:52:00,2025-05-26 14:09:55.923,OnTime,16.28,0,0,4.22,17.55,2.2988675,0,0
DL00834,O01165,D022,V099,H02,2025-12-13 07:00:00,2025-12-13 12:03:16.927,OnTime,15.51,2,0,4.58,9.85,5.054701944444444,0,1
DL00835,O00188,D096,V005,H05,2025-09-09 04:34:00,2025-09-09 17:10:45.170,Delayed,13.48,1,0,2.68,14.25,12.612547222222222,1,0
DL00836,O00206,D095,V057,H01,2025-12-10 16:47:00,,Failed,6.64,1,0,2.74,9.53,,1,0
DL00837,O01092,D052,V074,H03,2025-12-10 15:10:00,2025-12-10 21:02:34.959,OnTime,5.31,0,0,3.76,9.42,5.876377499999999,0,0
DL00838,O00909,D117,V103,H03,2025-01-05 03:05:00,2025-01-06 10:48:03.226,Failed,14.62,1,1,2.31,20.66,31.717562777777776,1,0
DL00839,O00566,D078,V096,H03,2024-04-07 01:03:00,2024-04-07 13:40:24.566,Failed,7.89,2,1,1.65,11.74,12.623490555555556,1,1
DL00840,O01162,D102,V106,H04,2025-06-09 11:40:00,2025-06-09 11:15:00.000,OnTime,7.84,0,0,4.18,13.23,-0.4166666666666667,0,0
DL00841,O00733,D006,V068,H02,2024-08-06 08:40:00,2024-08-06 11:32:19.398,OnTime,15.77,1,0,3.39,11.44,2.8720549999999996,0,0
DL00842,O00405,D102,V114,H07,2024-02-14 12:17:00,2024-02-14 16:30:15.173,OnTime,5.55,1,0,3.88,8.89,4.220881388888889,0,0
DL00843,O00804,D138,V012,H05,2024-03-13 10:34:00,2024-03-14 09:16:16.176,OnTime,17.19,1,0,4.66,12.85,22.704493333333335,0,0
DL00844,O00991,D168,V093,H03,2025-01-03 18:00:00,2025-01-03 17:49:34.888,OnTime,10.66,1,0,4.63,20.41,-0.17364222222222223,0,0
DL00845,O01218,D162,V047,H05,2025-03-15 04:24:00,2025-03-15 06:23:14.327,OnTime,32.79,2,0,4.64,13.5,1.9873130555555556,0,1
DL00846,O01118,D038,V004,H03,2024-02-26 19:54:00,2024-02-26 23:58:17.438,OnTime,17.64,0,0,4.01,17.89,4.071510555555555,0,0
DL00847,O00134,D154,V035,H07,2024-12-22 18:38:00,2024-12-22 23:50:09.870,OnTime,1.46,0,0,4.09,7.98,5.202741666666666,0,0
DL00848,O00633,D080,V091,H08,2024-02-12 13:23:00,2024-02-12 14:55:42.793,OnTime,20.0299999999999,3,0,3.93,10.97,1.5452202777777777,0,1
DL00849,O00169,D160,V016,H08,2025-12-03 14:32:00,2025-12-03 15:00:07.363,OnTime,8.52,2,0,4.31,13.73,0.4687119444444445,0,1
DL00850,O00444,D060,V055,H05,2025-08-30 19:20:00,2025-08-30 22:59:39.779,OnTime,4.26,4,0,4.32,8.71,3.6610497222222222,0,1
DL00851,O01022,D141,V053,H04,2024-03-16 17:31:00,2024-03-17 21:55:48.710,Delayed,2.38,0,0,3.21,3.58,28.413530555555557,1,0
DL00852,O00974,D013,V052,H03,2025-06-11 01:17:00,2025-06-11 03:21:30.596,OnTime,15.52,1,0,4.65,18.68,2.0751655555555555,0,0
DL00853,O00178,D073,V086,H01,2024-03-30 21:03:00,2024-03-31 00:39:18.302,OnTime,12.77,3,0,4.19,15.35,3.6050838888888888,0,1
DL00854,O00954,D099,V055,H04,2024-07-14 03:27:00,2024-07-14 08:39:46.311,Delayed,7.05,0,1,3.2,11.41,5.212864166666667,1,0
DL00855,O00409,D154,V076,H08,2025-01-08 12:04:00,2025-01-09 09:15:54.068,Delayed,7.29,0,0,3.36,13.69,21.198352222222223,1,0
DL00856,O00223,D087,V083,H03,2025-08-10 18:09:00,2025-08-10 20:02:42.288,OnTime,4.19,3,0,3.82,7.91,1.8950799999999999,0,1
DL00857,O00292,D050,V045,H05,2025-10-29 18:17:00,2025-10-30 10:11:21.327,Delayed,11.07,2,0,2.72,10.06,15.905924166666665,1,1
DL00858,O01075,D099,V007,H08,2024-06-26 10:08:00,2024-06-26 09:44:24.110,OnTime,9.72,1,0,4.34,16.21,-0.3933027777777778,0,0
DL00859,O00512,D164,V052,H05,2024-09-21 11:04:00,2024-09-21 23:34:35.780,Delayed,24.2,0,1,5.0,13.25,12.509938888888888,1,0
DL00860,O00280,D026,V027,H07,2025-09-21 00:35:00,2025-09-21 13:59:07.663,OnTime,10.9,0,0,4.76,14.97,13.402128611111111,0,0
DL00861,O00381,D056,V094,H05,2024-11-29 00:04:00,2024-11-29 21:39:14.832,OnTime,18.99,0,0,4.91,16.77,21.587453333333332,0,0
DL00862,O00031,D165,V037,H01,2024-10-25 04:57:00,2024-10-26 09:32:20.877,Failed,8.4,1,0,1.41,9.28,28.589132499999998,1,0
DL00863,O00597,D044,V030,H01,2025-01-09 13:40:00,2025-01-09 20:09:19.733,OnTime,16.47,2,0,3.51,14.48,6.488814722222222,0,1
DL00864,O00818,D135,V076,H06,2025-10-27 16:02:00,2025-10-27 17:01:23.864,OnTime,11.68,0,0,3.14,18.27,0.9899622222222222,0,0
DL00865,O00338,D148,V042,H01,2024-12-26 06:10:00,2024-12-26 11:25:57.005,OnTime,7.72,0,0,3.6,16.7,5.265834722222222,0,0
DL00866,O00969,D096,V041,H02,2024-10-14 22:32:00,2024-10-14 23:02:29.771,OnTime,5.1,0,0,5.0,15.22,0.5082697222222222,0,0
DL00867,O01117,D089,V079,H02,2025-06-20 01:47:00,2025-06-20 03:09:47.164,OnTime,23.28,4,0,3.45,11.6,1.3797677777777777,0,1
DL00868,O00452,D104,V100,H04,2025-11-27 11:55:00,2025-11-28 00:09:06.530,Failed,6.57,1,0,3.69,18.09,12.235147222222222,1,0
DL00869,O00038,D118,V119,H05,2025-10-06 20:46:00,2025-10-06 21:44:16.663,OnTime,9.15,2,0,5.0,10.32,0.9712952777777778,0,1
DL00870,O00650,D078,V110,H03,2025-09-30 12:39:00,2025-09-30 14:21:55.743,OnTime,24.94,2,0,3.8,14.11,1.7154841666666667,0,1
DL00871,O00715,D037,V047,H01,2025-06-17 16:20:00,2025-06-17 21:03:48.122,OnTime,9.43,0,0,4.03,16.6,4.730033888888888,0,0
DL00872,O00144,D120,V001,H03,2025-11-03 22:12:00,2025-11-04 05:41:26.643,Delayed,15.53,1,0,3.54,11.71,7.490734166666667,1,0
DL00873,O00401,D049,V107,H07,2024-06-22 12:48:00,2024-06-23 10:19:08.708,OnTime,10.68,0,0,3.77,10.34,21.519085555555556,0,0
DL00874,O01012,D006,V088,H02,2025-03-08 05:38:00,2025-03-08 16:05:25.586,Delayed,10.15,0,1,2.81,12.54,10.457107222222223,1,0
DL00875,O00189,D018,V052,H06,2025-11-22 08:49:00,2025-11-22 15:14:04.034,OnTime,11.7,0,0,4.44,11.84,6.4177872222222225,0,0
DL00876,O00609,D161,V035,H04,2024-09-15 07:47:00,2024-09-15 19:49:21.706,OnTime,5.01,0,0,4.72,14.22,12.039362777777777,0,0
DL00877,O01193,D061,V087,H04,2025-04-18 00:35:00,2025-04-18 07:54:09.214,OnTime,4.93,0,0,4.08,10.71,7.319226111111111,0,0
DL00878,O00629,D164,V016,H06,2024-10-04 07:36:00,2024-10-04 09:57:13.853,OnTime,5.77,0,0,4.7,10.43,2.3538480555555554,0,0
